http://www.latimes.com/local/lanow/85393188-132.html,163509,47,text/html,,,,
http://www.latimes.com/sports/mlb/la-sp-dodgers-deleon-trade-20170123-story.html,186446,83,text/html,,,,
http://www.latimes.com/topic/education/colleges-universities/caltech-OREDU000818-topic.html,183799,106,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-flynn-questions-20170215-story.html,228484,88,text/html,,,,
http://www.latimes.com/local/lanow/82764567-157.html,160420,40,text/html,,,,
http://www.latimes.com/topic/education/colleges-universities/university-of-michigan-OREDU000044-topic.html,172129,96,text/html,,,,
http://www.latimes.com/travel/deals/la-tr-japan-cherry-blossom-tour-20170102-story.html,221059,63,text/html,,,,
http://www.latimes.com/fashion/la-ig-wwd-frank-body-mask-category-20170217-story.html,222824,65,text/html,,,,
http://www.latimes.com/topic/health/diseases-illnesses/lung-cancer-HEDAI0000027-topic.html,185093,115,text/html,,,,
http://www.latimes.com/home/la-hm-erskine-column-20170218-story.html,226948,61,text/html,,,,
http://www.latimes.com/local/lanow/la-me-ln-lafund-20161219-story.html,242938,85,text/html,,,,
http://www.latimes.com/local/california/la-me-lopez-2017-wishes-20161230-story.html,240082,77,text/html,,,,
http://www.latimes.com/visuals/photography/la-20140509-005-photo.html,156087,40,text/html,,,,
http://www.latimes.com/la-bio-evan-halper-staff.html,125003,55,text/html,,,,
http://www.latimes.com/topic/politics-government/government/rush-holt-PEPLT002993-topic.html,104200,58,text/html,,,,
http://www.latimes.com/books/la-ca-jc-pearl-harbor-aftermath-kids-20161113-story.html,228323,61,text/html,,,,
http://www.latimes.com/local/lanow/la-mhamilton-1481696030-snap-photo-photo.html,157420,41,text/html,,,,
http://www.latimes.com/entertainment/movies/la-et-st-abrams-king-castle-rock-20170218-story-amp.html,48807,24,text/html,,,,
http://www.latimes.com/travel/deals/la-tr-webbuzz-20170219-story.html,213196,60,text/html,,,,
http://www.latimes.com/sports/dodgers/la-sp-dodgers-dugout-hill-20161205-story.html,189030,81,text/html,,,,
http://www.latimes.com/health/la-he-mark-feuerstein-20161227-story-amp.html,52472,23,text/html,,,,
http://www.latimes.com/topic/sports/baseball/san-diego-padres-ORSPT000024-topic.html,186796,106,text/html,,,,
http://www.latimes.com/food/dailydish/la-fo-wines-best-year-2017-story.html,231148,55,text/html,,,,
http://www.latimes.com/politics/la-na-trump-tweets-2017-htmlstory.html,345806,278,text/html,,,,
http://www.latimes.com/topic/sports/football/super-bowl-EVSPR000004-topic.html,198187,122,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-immigration-20170130-story.html,244978,85,text/html,,,,
http://www.latimes.com/health/la-he-wound-care-20160725-snap-story.html,189510,63,text/html,,,,
http://www.latimes.com/topic/arts-culture/literature/stephen-king-PECLB002800-topic.html,187756,117,text/html,,,,
http://www.latimes.com/sports/dodgers/la-1465189539-snap-photo-photo.html,157967,41,text/html,,,,
http://www.latimes.com/local/lanow/la-hfry-1486510275-snap-photo-photo.html,155179,39,text/html,,,,
http://www.latimes.com/opinion/op-ed/la-mfleischer-1480120234-snap-photo-photo.html,160681,44,text/html,,,,
http://www.latimes.com/topic/education/colleges-universities/ucla-OREDU0000192268-topic.html,193770,122,text/html,,,,
http://www.latimes.com/business/la-fi-spacex-launch-20170216-story.html,235193,81,text/html,,,,
http://www.latimes.com/local/california/la-me-lopez-ainsworth-0219-story-amp.html,59788,23,text/html,,,,
http://www.latimes.com/visuals/video/77635186-132.html,161868,47,text/html,,,,
http://www.latimes.com/la-bio-colleen-shalby-staff.html,125280,54,text/html,,,,
http://www.latimes.com/local/lanow/la-me-ln-immigrant-rally-20170218-story-amp.html,62488,27,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-florida-rally-20170218-story.html,245102,72,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-daca-20170216-story.html,250129,93,text/html,,,,
http://www.latimes.com/la-bio-melissa-healy-staff.html,124623,54,text/html,,,,
http://www.latimes.com/topic/politics-government/republican-party-ORGOV0000004-topic.html,203304,125,text/html,,,,
http://www.latimes.com/local/california/la-me-1207-lopez-martins-beach-20161206-story.html,257262,77,text/html,,,,
http://www.latimes.com/entertainment/92383947-132.html,163547,46,text/html,,,,
http://www.latimes.com/topic/science/space/astronomy-astrophysics/13004007-topic.html,182823,105,text/html,,,,
http://www.latimes.com/entertainment/movies/la-et-mn-killing-me-susana-review-20170213-story.html,234196,59,text/html,,,,
http://www.latimes.com/business/la-bmuessig-1480008212-snap-photo-photo.html,158674,41,text/html,,,,
http://www.latimes.com/nation/nationnow/la-na-minnesota-police-shooting-20170215-story.html,233726,74,text/html,,,,
http://www.latimes.com/local/california/la-jacleonard-1482460515-snap-photo-photo.html,162050,42,text/html,,,,
http://www.latimes.com/topic/entertainment/j.j.-abrams-PECLB005325-topic.html,192522,114,text/html,,,,
http://www.latimes.com/visuals/video/84236876-132.html,163482,48,text/html,,,,
http://www.latimes.com/topic/sports/football/new-england-patriots-ORSPT000192-topic.html,194741,114,text/html,,,,
http://www.latimes.com/opinion/op-ed/la-oe-medoff-executive-order9066-internment-fdr-20170219-htmlstory.html,128234,45,text/html,,,,
http://www.latimes.com/sports/dodgers/la-sp-dodgers-winter-rich-hill-20161205-story.html,199582,74,text/html,,,,
http://www.latimes.com/topic/sports/baseball/arizona-diamondbacks-ORSPT000002-topic.html,185581,110,text/html,,,,
http://www.latimes.com/topic/politics-government/john-f.-kelly-PEGPF00211-topic.html,173938,83,text/html,,,,
http://www.latimes.com/entertainment/tv/la-ca-st-winter-preview-11-22-63-20160103-story.html,235015,65,text/html,,,,
http://www.latimes.com/local/lanow/91989683-132.html,163096,48,text/html,,,,
http://www.latimes.com/local/lanow/91198234-157.html,163311,44,text/html,,,,
http://www.latimes.com/politics/la-1487357202-xn78mzsajj-snap-photo-photo.html,156548,38,text/html,,,,
http://www.latimes.com/entertainment/movies/la-et-mn-xx-review-20170216-story.html,223846,53,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-sn-conservative-believe-false-threats-20170202-story.html,251524,80,text/html,,,,
http://www.latimes.com/travel/la-tr-airfare-box-20170219-story.html,219618,62,text/html,,,,
http://www.latimes.com/local/california/la-me-1102-lopez-pismo-coastal-20161101-story.html,251459,75,text/html,,,,
http://www.latimes.com/world/la-fg-kim-assassination-20170214-story.html,248533,81,text/html,,,,
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-trump-on-dreamers-we-don-t-want-to-1484957168-htmlstory.html,166590,59,text/html,,,,
http://www.latimes.com/la-bio-lisa-mascaro-staff.html,125467,55,text/html,,,,
http://www.latimes.com/visuals/framework/92610256-132.html,159286,44,text/html,,,,
http://www.latimes.com/local/lanow/la-me-ln-same-gun-used-to-kill-wife-and-hospit-001-photo.html,160656,43,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-sn-crispr-cas-9-20151218-story.html,188381,71,text/html,,,,
http://www.latimes.com/local/lanews-steve-lopez-20130507-staff.html,124849,53,text/html,,,,
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-portion-of-southbound-15-freeway-1487436394-htmlstory.html,157878,44,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-sn-doctors-obamacare-aca-20170125-story.html,235893,75,text/html,,,,
